Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Risk
3.713572066704308,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.0,6.553933404025811,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.4339872044851463,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,6.461468176353717,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0
3.5553480614894135,0.6931471805599453,3.0,1.3862943611198906,0.6931471805599453,2.0,7.528869256642251,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4011973816621555,0.0,2.0,1.3862943611198906,0.6931471805599453,1.0,8.160518247477505,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.2188758248682006,0.0,2.0,1.3862943611198906,0.8512399167169938,2.0,9.046408680293819,3.8918202981106265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4011973816621555,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.0,8.837536046107568,3.6109179126442243,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0
3.332204510175204,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.5619736728742717,7.904334842085095,2.772588722239781,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.871201010907891,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.464723897757468,7.59337419312129,2.9444389791664403,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.091042453358316,0.0,2.0,1.3862943611198906,1.0986122886681098,1.7701726336381398,9.224736252259914,4.110873864173311,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.6635616461296463,0.0,2.0,1.3862943611198906,0.9148143816730273,1.8021262863297476,7.123672785204607,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.332204510175204,0.6931471805599453,2.0,1.3862943611198906,1.6094379124341003,1.9312530843456583,9.061144065614055,3.332204510175204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.204692619390966,0.6931471805599453,1.0,1.3862943611198906,1.3862943611198906,2.0,6.642486801367256,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.58351893845611,0.6931471805599453,2.0,1.3862943611198906,0.9017906468546334,2.0,7.911690520708339,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.8066624897703196,0.0,1.0,1.0986122886681098,0.6931471805599453,3.0,7.540090320145325,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
